Period,Temp,WindSpeed,Rain,Visibility,weekday,month
C,N,N,N,N,D,D
FREE,FREE,FREE,FREE,FREE,FREE,FREE
EarlyMorning,56.07142857,8.034090909,0,9.945054945,6,4
Evening,63.42,14.83870968,0,9.969230769,6,4
Midday,55.01111111,5.160493827,0,9.012345679,6,4
PM,68,5.615384615,0,10,6,4
AM,55.96666667,2.763157895,0,9.710526316,7,4
EarlyMorning,57.95714286,4.967032967,0,9.934065934,7,4
Evening,66.56,13.38461538,0,9.969230769,7,4
Midday,56.93,2.802469136,0,6.030864198,7,4
PM,71.73333333,7.894736842,0,10,7,4
AM,57.9,3.025641026,0,10,1,4
EarlyMorning,60.77142857,6.076923077,0,9.978021978,1,4
Evening,67.56,10.52307692,0,10,1,4
Midday,61.51666667,2.896103896,0,9.730769231,1,4
PM,68,9.282051282,0,10,1,4
AM,57.725,1.3,0,4.4625,2,4
EarlyMorning,59.44285714,5.344827586,0,7.56043956,2,4
Evening,63.2,10.8030303,0,9.515151515,2,4
Midday,59.31111111,2.148148148,0,1.950617284,2,4
PM,66,6.487179487,0,7.333333333,2,4
AM,54.95,1.025,0,3.55,3,4
EarlyMorning,55.22,5.585106383,0,6.473404255,3,4
Evening,60.64,11.44615385,0,9.569230769,3,4
Midday,57.0875,2.4375,0,2.45625,3,4
PM,61.73333333,8.052631579,0,5.564102564,3,4
AM,55.225,3.325,0,7.25,4,4
EarlyMorning,56,5.913043478,0,9.576086957,4,4
Evening,61.84,10,0,9.907692308,4,4
Midday,57.67142857,2.873417722,0,6.202531646,4,4
PM,61.36666667,10.1025641,0,7.58974359,4,4
AM,55.9,5.3,0,9.95,5,4
EarlyMorning,57.42222222,9.397849462,0,10,5,4
Evening,62.82,11.84615385,0,10,5,4
Midday,57.11666667,3.756410256,0,9.474358974,5,4
PM,63.36666667,7.461538462,0,10,5,4
AM,56.63333333,4.974358974,0,10,6,4
EarlyMorning,57.1,10,0,9.97752809,6,4
Evening,63.38,11.92307692,0,9.907692308,6,4
Midday,58.63333333,3.794871795,0,9.576923077,6,4
PM,63.75,7.794871795,0,8.825,6,4
AM,56.26666667,2.538461538,0,10,7,4
EarlyMorning,59.28571429,6.571428571,0,9.934065934,7,4
Evening,65.14,12.15873016,0,10,7,4
Midday,58.81666667,4.230769231,0,9.653846154,7,4
PM,64.9,11.36842105,0,10,7,4
AM,56.56666667,3.871794872,0,10,1,4
EarlyMorning,59.57142857,8.714285714,0,10,1,4
Evening,65.16,12.72307692,0,10,1,4
Midday,58.87142857,3.898734177,0,10,1,4
PM,65.225,9.775,0,10,1,4
AM,57.45,2.75,0,10,2,4
EarlyMorning,58.71428571,10.37647059,0,10,2,4
Evening,63.22,13.19672131,0,9.938461538,2,4
Midday,59.25714286,4.949367089,0,9.455696203,2,4
PM,63.66666667,7.815789474,0,9.282051282,2,4
AM,55.325,8.743589744,0,10,3,5
EarlyMorning,57.25714286,11.48351648,0,9.923076923,3,5
Evening,59.84,8.96875,0,9.907692308,3,5
Midday,56.27142857,5.141025641,0,8.936708861,3,5
PM,55.96,7.9,0.007871429,6.585365854,3,5
AM,56.63333333,4.358974359,0,10,4,5
EarlyMorning,57.6125,5.793478261,0,10,4,5
Evening,61.2,11.18461538,0,9.938461538,4,5
Midday,56.1125,4.5,0,8.05,4,5
PM,63.36666667,8.974358974,0,8.923076923,4,5
AM,56.26666667,2.102564103,0,10,5,5
EarlyMorning,58.68571429,3.505494505,0,10,5,5
Evening,64.78,13.10769231,0,9.969230769,5,5
Midday,57.63333333,3.171052632,0,9.818181818,5,5
PM,64.33333333,10.37837838,0,9.675675676,5,5
AM,58.26666667,2.487179487,0,9.948717949,6,5
EarlyMorning,60.6875,6.47826087,0,10,6,5
Evening,70.02,13.87692308,0,10,6,5
Midday,63.66666667,2.012820513,0,9.551282051,6,5
PM,73.33333333,9.615384615,0,9.897435897,6,5
AM,59.36666667,1.41025641,0,9.641025641,7,5
EarlyMorning,63.54285714,6.428571429,0,10,7,5
Evening,70.04,14.07692308,0,10,7,5
Midday,62.85,3.576923077,0,9.666666667,7,5
PM,71.33333333,9.051282051,0,10,7,5
AM,59,2.641025641,0,10,1,5
EarlyMorning,62.01428571,8.10989011,0,9.978021978,1,5
Evening,66.36,12.984375,0,10,1,5
Midday,59.58333333,3.717948718,0,9.487179487,1,5
PM,70.43333333,7,0,10,1,5
AM,57.3,3.358974359,0,9.974358974,2,5
EarlyMorning,60.45714286,7.142857143,0,10,2,5
Evening,66.18,11.84615385,0,9.969230769,2,5
Midday,59.75555556,2.1,0,7.086419753,2,5
PM,68.66666667,7.921052632,0,9.128205128,2,5
AM,57.45,2.820512821,0,3.802051282,3,5
EarlyMorning,60.92857143,5.175824176,0,10,3,5
Evening,66.54,9.446153846,0,9.907692308,3,5
Midday,58.56363636,2.419753086,0,1.726419753,3,5
PM,65.93333333,8.435897436,0,6.538461538,3,5
AM,59.825,1.475,0,9.7,4,5
EarlyMorning,61.33333333,9.085106383,0,9.595744681,4,5
Evening,66,12.26153846,0,9.138461538,4,5
Midday,62.7625,3.5875,0,8.0375,4,5
PM,67.26666667,9.333333333,0,9.384615385,4,5
AM,61.55,3.25,0,9.8,5,5
EarlyMorning,62.18333333,4.753846154,0,9.953846154,5,5
Evening,65.74,11.23076923,0,9.707692308,5,5
Midday,62.18333333,3.441558442,0,7.743589744,5,5
PM,67.26666667,8.102564103,0,7.923076923,5,5
AM,61.78571429,7.558139535,0,9.906976744,6,5
EarlyMorning,61.525,7.25,0,9.945652174,6,5
Evening,64.34,9.030769231,0,9.938461538,6,5
Midday,61.51666667,8.551282051,1.67E-05,9.384615385,6,5
PM,63.66666667,8.769230769,0,9.692307692,6,5
AM,59.36666667,5.692307692,0,10,7,5
EarlyMorning,61.02857143,6.252747253,1.43E-05,10,7,5
Evening,64.58,8.578125,0,9.969230769,7,5
Midday,59.88571429,3.987179487,4.29E-05,8.102564103,7,5
PM,61.775,6.1,5.00E-05,9.1,7,5
AM,60.1,5.666666667,0,10,1,5
EarlyMorning,61.15714286,8.164835165,0,10,1,5
Evening,65.54,11.24615385,0,10,1,5
Midday,60.8,5.2,0,10,1,5
PM,61.025,5.325,0.01902,8.1375,1,5
AM,57.96666667,1.58974359,0,10,2,5
EarlyMorning,60.61428571,11.78021978,0,10,2,5
Evening,64.94,14.61538462,0,9.938461538,2,5
Midday,60.2625,3.506329114,0,9.15,2,5
PM,66.23333333,11.48717949,0,9.692307692,2,5
AM,58.63333333,4.358974359,0,10,3,5
EarlyMorning,60.77142857,11,0,10,3,5
Evening,65.18,13.83076923,0,9.876923077,3,5
Midday,59.88571429,4.898734177,0,9.721518987,3,5
PM,65.95,8.743589744,0,9.55,3,5
AM,57.9,3.307692308,0,10,4,5
EarlyMorning,60.01428571,11.94505495,0,10,4,5
Evening,66.54,16.67692308,0,10,4,5
Midday,60.13333333,4.333333333,0,9.692307692,4,5
PM,68.36666667,10.25641026,0,9.794871795,4,5
AM,58.26666667,3.6,0,10,5,5
EarlyMorning,61.74285714,11.87777778,0,10,5,5
Evening,66.76,12.93846154,0,9.969230769,5,5
Midday,59.78333333,4.153846154,0,9.384615385,5,5
PM,67.33333333,11.71428571,0,9,5,5
AM,58.175,2.05,0,10,6,5
EarlyMorning,60.45714286,6.318681319,0,10,6,5
Evening,65.78,10.24615385,0,9.907692308,6,5
Midday,60.77142857,3.873417722,0,9.316455696,6,5
PM,64.96666667,8.307692308,0,9.076923077,6,5
AM,58.63333333,3.435897436,0,10,7,5
EarlyMorning,60.07142857,7.67032967,0,10,7,5
Evening,65.34,10.72307692,0,10,7,5
Midday,60.55,2.294871795,0,9.923076923,7,5
PM,63.96666667,6.564102564,0,9.948717949,7,5
AM,60.1,5.384615385,0,10,1,5
EarlyMorning,60.9375,8.326086957,0,10,1,5
Evening,65.36,11.24615385,0,10,1,5
Midday,61.35714286,4.282051282,0,9.987341772,1,5
PM,64.725,8.625,0,10,1,5
AM,60.1,3.897435897,0,10,2,5
EarlyMorning,60.3,8.22826087,0,9.956521739,2,5
Evening,63.98,10.4,0,9.938461538,2,5
Midday,60.2125,4.2,0,9.1,2,5
PM,62.78,7.12195122,0,7.926829268,2,5
AM,60.325,2.95,0,10,3,5
EarlyMorning,60.38571429,6.692307692,0,10,3,5
Evening,64.96,11.27692308,0,9.907692308,3,5
Midday,61.55,2.571428571,0,9.756410256,3,5
PM,63.75,7.58974359,0,9.675,3,5
AM,59.73333333,6.538461538,0,10,4,5
EarlyMorning,60.64285714,8.186813187,0,10,4,5
Evening,64.76,11.64615385,0,9.876923077,4,5
Midday,60.13333333,6.111111111,0,9.654320988,4,5
PM,63.66666667,8.153846154,0,9.611111111,4,5
AM,60.4,2.333333333,0,10,5,5
EarlyMorning,60.5,9.387096774,0,10,5,5
Evening,63.16666667,10.27692308,0,9.969230769,5,5
Midday,60.04285714,3.025316456,2.86E-05,7.481012658,5,5
PM,61.73333333,6.230769231,0,9.051282051,5,5
AM,60.1,8.820512821,0,10,6,5
EarlyMorning,60.61428571,10.48351648,0,9.956043956,6,5
Evening,65.14,14.30769231,0,10,6,5
Midday,60.98333333,8.628205128,0,9.871794872,6,5
PM,66.3,12.25641026,0,9.923076923,6,5
AM,58.26666667,8.794871795,0,10,7,5
EarlyMorning,61.05714286,16.05494505,0,10,7,5
Evening,66.36,13.6,0,10,7,5
Midday,59.98333333,5.282051282,0,9.948717949,7,5
PM,66.6,9.820512821,0,10,7,5
AM,59,2.435897436,0,10,1,5
EarlyMorning,60.98571429,8.340659341,0,10,1,5
Evening,67.2,13.078125,0,10,1,5
Midday,61.6125,2.1,0,10,1,5
PM,67.2,6.775,0,10,1,5
AM,60.1,3.425,0,10,2,5
EarlyMorning,60.9375,7.912087912,0,10,2,5
Evening,66.1,11.53846154,0,9.907692308,2,5
Midday,61.68333333,3.064102564,0,8.076923077,2,5
PM,66.6,8.256410256,0,8.794871795,2,5
AM,62.1,3.45,0,8.325,3,5
EarlyMorning,61.18571429,6.340659341,0,8.912087912,3,5
Evening,64.71111111,11.71014493,0,8.695652174,3,5
Midday,62.84285714,3.063291139,0,6.810126582,3,5
PM,67.225,8.025,0,6.6,3,5
AM,61,6.230769231,0,9.743589744,4,5
EarlyMorning,61,5.208791209,0,9.43956044,4,5
Evening,65.75555556,9.188405797,0,9.652173913,4,5
Midday,61.00909091,6.012345679,7.27E-05,7.654320988,4,5
PM,65.225,6.575,0,7.75,4,5
AM,62.7,4.282051282,0,10,5,5
EarlyMorning,63.57142857,7.741573034,0,9.97752809,5,5
Evening,66.94,11.91666667,0,9.969230769,5,5
Midday,62.9625,5.8,0,9.3875,5,5
PM,68.36666667,10.1025641,0,9.692307692,5,5
AM,59.73333333,2.615384615,0,9.974358974,6,6
EarlyMorning,61.58571429,6.615384615,0,10,6,6
Evening,67.82,11.72307692,0,9.953846154,6,6
Midday,61.63333333,3.051282051,0,9.794871795,6,6
PM,68,10.38461538,0,9.743589744,6,6
AM,61,2.615384615,0,10,7,6
EarlyMorning,62.88571429,7.505494505,0,9.978021978,7,6
Evening,69.64,11.38461538,0,9.953846154,7,6
Midday,64.38333333,2.192307692,0,10,7,6
PM,70.06666667,9.153846154,0,10,7,6
AM,61.73333333,2.846153846,0,9.897435897,1,6
EarlyMorning,63.44285714,6.556818182,0,9.978021978,1,6
Evening,68.44,11.58461538,0,10,1,6
Midday,64.13333333,1.8125,0,8.12345679,1,6
PM,70,10.05128205,0,10,1,6
AM,61.1,2.4,0,5.875,2,6
EarlyMorning,62.0125,6,0,8.934782609,2,6
Evening,68.44,9.107692308,0,9.907692308,2,6
Midday,63.5375,2.85,0,7.075,2,6
PM,67.63333333,9.487179487,0,8.846153846,2,6
AM,61.73333333,5.666666667,0,9.358974359,3,6
EarlyMorning,62.94545455,6,0,9.521276596,3,6
Evening,68.4,9.954545455,0,9.939393939,3,6
Midday,63.17142857,4.987341772,0,9.303797468,3,6
PM,64.9,7.487179487,0,9.615384615,3,6
AM,62.1,3.948717949,0,10,4,6
EarlyMorning,63.01428571,9.538461538,0,10,4,6
Evening,67.16,12.81538462,0,9.753846154,4,6
Midday,62.1625,5.7,3.75E-05,7.9,4,6
PM,64.76,8.170731707,0,9.43902439,4,6
AM,60.325,1.725,0,10,5,6
EarlyMorning,61.47142857,8.571428571,0,10,5,6
Evening,68.04,13.23076923,0,9.984615385,5,6
Midday,63.86666667,4.441558442,0,9.692307692,5,6
PM,69.275,8.225,0,9.275,5,6
AM,62.03333333,2.41025641,0,10,6,6
EarlyMorning,63.57142857,7.384615385,0,9.978021978,6,6
Evening,71.56,12.01538462,0,9.969230769,6,6
Midday,65.51666667,1.487179487,0,9.948717949,6,6
PM,72.66666667,9.435897436,0,9.820512821,6,6
AM,63.96666667,0.615384615,0,10,7,6
EarlyMorning,65.24285714,4.967032967,0,9.934065934,7,6
Evening,71.42,11.56923077,0,10,7,6
Midday,65.74285714,2.632911392,0,8.620253165,7,6
PM,71.55,9.9,0,10,7,6
AM,63.63333333,1.512820513,0,10,1,6
EarlyMorning,65.68571429,7.593406593,0,10,1,6
Evening,71.82,12.73846154,0,10,1,6
Midday,65.5375,3.5,0,8.6875,1,6
PM,72,10.82051282,0,10,1,6
AM,64,2.846153846,0,9.974358974,2,6
EarlyMorning,67.11428571,4.395604396,0,10,2,6
Evening,73.96,10.8,0,9.953846154,2,6
Midday,66.5,2.701298701,0,8.653846154,2,6
PM,72.96666667,9.487179487,0,9.692307692,2,6
AM,64.96666667,0.28125,0,9.65625,3,6
EarlyMorning,66.96666667,6.456790123,0,10,3,6
Evening,72.22,10.89230769,0,9.953846154,3,6
Midday,67.0125,2.825,0,8.95,3,6
PM,72.96666667,8.743589744,0,9.692307692,3,6
AM,60.78,3.829268293,0,1.951219512,4,6
EarlyMorning,64.33333333,7.096774194,0,9.344086022,4,6
Evening,70.04,11.06153846,0,9.953846154,4,6
Midday,64.03333333,2.358974359,0,2.64375,4,6
PM,70.36666667,9.128205128,0,7.58974359,4,6
AM,62.1,4.358974359,0,6.564102564,5,6
EarlyMorning,63.5625,7.597826087,0,9.706521739,5,6
Evening,72,10.30769231,0,9.615384615,5,6
Midday,63.5,3.886075949,0,2.357594937,5,6
PM,69.63333333,7.256410256,0,4.769230769,5,6
AM,62.7,2.58974359,0,9.538461538,6,6
EarlyMorning,64.9,8.214285714,0,9.959183673,6,6
Evening,70.22,11.984375,0,9.923076923,6,6
Midday,65.65555556,2.87654321,0,8.098765432,6,6
PM,72.03333333,8.578947368,0,9.615384615,6,6
AM,63.33333333,2.923076923,0,9.333333333,7,6
EarlyMorning,63.28571429,7.725274725,0,9.802197802,7,6
Evening,69.46,12.95238095,0,9.923076923,7,6
Midday,65.15,5.657894737,0,9.789473684,7,6
PM,70.73333333,10.63157895,0,10,7,6
AM,62.4,5.051282051,0,10,1,6
EarlyMorning,64,7.956043956,0,10,1,6
Evening,66.78333333,10.03030303,0,10,1,6
Midday,62.86666667,5,0,9.974358974,1,6
PM,63.98333333,8.642857143,0,10,1,6
AM,62.4,6.948717949,0,10,2,6
EarlyMorning,63.01428571,9.422222222,0,9.989010989,2,6
Evening,67.6,13.83076923,0,9.984615385,2,6
Midday,64.13333333,5.423076923,0,9.743589744,2,6
PM,68.73333333,12.76923077,0,9.769230769,2,6
AM,60.775,7.875,0,10,3,6
EarlyMorning,62.72857143,10.33707865,0,10,3,6
Evening,68.44,11.75384615,0,9.938461538,3,6
Midday,62.87142857,3.063291139,0,9.759493671,3,6
PM,68,9.875,0,9.575,3,6
AM,62.1,1.025641026,0,8.461538462,4,6
EarlyMorning,62.78181818,6.842105263,0,9.957894737,4,6
Evening,69.82,10.95384615,0,8.123076923,4,6
Midday,64.04285714,1.53164557,0,5.278481013,4,6
PM,71.1,7.631578947,0,5.128205128,4,6
AM,64.6,4.564102564,0,7.435897436,5,6
EarlyMorning,64.96,6.170212766,0,8.404255319,5,6
Evening,70.14285714,10.26865672,0,8.179104478,5,6
Midday,65.52857143,2.756410256,0,6.367088608,5,6
PM,70,6.8,0,7.1,5,6
AM,64,3.435897436,0,6.666666667,6,6
EarlyMorning,64.54285714,6.131868132,0,9.593406593,6,6
Evening,68.41428571,10.8358209,0,9.328358209,6,6
Midday,64.64444444,4.530864198,2.22E-05,3.265432099,6,6
PM,68.62,5.170731707,0,6.951219512,6,6
AM,64.3,4.102564103,0,6.179487179,7,6
EarlyMorning,63.28571429,6.307692308,0,8.725274725,7,6
Evening,69.33333333,10.03030303,0,10,7,6
Midday,63.98333333,6.217948718,0,6.416666667,7,6
PM,68.275,8.6,0,10,7,6
AM,64,7.128205128,0,10,1,6
EarlyMorning,64.7,7.673913043,0,10,1,6
Evening,70.9,10.54545455,0,10,1,6
Midday,63.98571429,6.341772152,4.29E-05,9.721518987,1,6
PM,71.25,5.527777778,0,10,1,6
AM,64.6,2.692307692,0,10,2,6
EarlyMorning,64.475,7.065217391,0,10,2,6
Evening,70.62,12.53846154,0,10,2,6
Midday,67.11428571,3.906666667,0,9.64556962,2,6
PM,71.03333333,9.769230769,0,9.820512821,2,6
AM,63.66666667,4.692307692,0,10,3,6
EarlyMorning,65.41111111,9.602150538,0,9.956989247,3,6
Evening,70.04,13.01538462,0,10,3,6
Midday,65.75,3.7875,0,9.5,3,6
PM,70.06666667,8.692307692,0,9.820512821,3,6
AM,64,4.975,0,9.4,4,6
EarlyMorning,65.225,8.413043478,0,9.956521739,4,6
Evening,70.48,11.21538462,0,9.861538462,4,6
Midday,66.25,3.544303797,0,9.025316456,4,6
PM,70.73333333,7.58974359,0,9.846153846,4,6
AM,64,4.85,0,10,5,6
EarlyMorning,64.84444444,9.129032258,0,9.989247312,5,6
Evening,70.66,11.23076923,0,10,5,6
Midday,65.45,3.730769231,0,8.871794872,5,6
PM,70.36666667,8,0,9.743589744,5,6
AM,65.63333333,5,0,10,6,6
EarlyMorning,66.3625,5.315217391,0,9.913043478,6,6
Evening,71.44,11.6875,0,10,6,6
Midday,66.48333333,6.118421053,0,9.666666667,6,6
PM,70.275,6.368421053,0,9.775,6,6
AM,66.9,6.461538462,0,10,7,6
EarlyMorning,66.5875,6.22826087,0,9.989130435,7,6
Evening,71.42,10.56923077,0,10,7,6
Midday,67.45,6.371794872,0,10,7,6
PM,72.75,6.55,0,10,7,6
AM,65.26666667,4.641025641,0,10,1,7
EarlyMorning,66.41428571,6.065934066,0,9.945054945,1,7
Evening,71.2,11.04615385,0,10,1,7
Midday,66.8,4.17721519,0,9.962025316,1,7
PM,70.73333333,9.666666667,0,10,1,7
AM,64.75,7.452380952,0,10,2,7
EarlyMorning,66.5875,10.16304348,0,9.989130435,2,7
Evening,70.26,12.66153846,0,10,2,7
Midday,66.85714286,4.82278481,0,9.481012658,2,7
PM,70.66666667,8.564102564,0,9.769230769,2,7
AM,65.26666667,5.205128205,0,10,3,7
EarlyMorning,66.1,10.96703297,0,9.978021978,3,7
Evening,71.24,11.27692308,0,10,3,7
Midday,67.57142857,2.934210526,0,9.82278481,3,7
PM,72.025,9.775,0,9.575,3,7
AM,65.63333333,2.447368421,0,10,4,7
EarlyMorning,65.6125,8.22826087,0,10,4,7
Evening,72.56,10.98461538,0,10,4,7
Midday,68.58571429,4.493670886,0,9.797468354,4,7
PM,73,8.447368421,0,10,4,7
AM,65,6.428571429,0,10,5,7
EarlyMorning,66.8875,8.923913043,0,10,5,7
Evening,76.26,13.44615385,0,10,5,7
Midday,66.7,5.730769231,0,9.873417722,5,7
PM,74.93333333,9.358974359,0,9.743589744,5,7
AM,71.3,2.923076923,0,10,6,7
EarlyMorning,71.98571429,7.659340659,0,9.956043956,6,7
Evening,86.02,11.46153846,0,10,6,7
Midday,74.02857143,4.012658228,0,9.848101266,6,7
PM,86.66666667,7.717948718,0,10,6,7
AM,75.96666667,7.256410256,0,10,7,7
EarlyMorning,83.72857143,8.263736264,0,10,7,7
Evening,89.6,10.32307692,0,10,7,7
Midday,78.13333333,3.692307692,0,10,7,7
PM,85.7,8.512820513,0,10,7,7
AM,78.7,2.923076923,0,10,1,7
EarlyMorning,80.85714286,4.978021978,0,9.978021978,1,7
Evening,83.78,10.21538462,0,10,1,7
Midday,80.36666667,2.448717949,0,9.948717949,1,7
PM,83.93333333,8.41025641,0,10,1,7
AM,74.26666667,4.846153846,0,10,2,7
EarlyMorning,75.725,5.516483516,0,10,2,7
Evening,83.18,9.553846154,0,9.938461538,2,7
Midday,77.98571429,3.487179487,0,9.923076923,2,7
PM,84.96666667,8.078947368,0,9.837837838,2,7
AM,73,5.153846154,0,9.974358974,3,7
EarlyMorning,75.6125,5.175824176,0,9.912087912,3,7
Evening,79.82,10.6,0,9.923076923,3,7
Midday,74.61428571,4.455696203,0,9.797468354,3,7
PM,82.3,6.897435897,0,9.743589744,3,7
AM,71.7,3.435897436,0,10,4,7
EarlyMorning,73.27142857,5.582417582,0,10,4,7
Evening,78.02,12.69230769,0,10,4,7
Midday,72.94444444,3.160493827,0,9.12345679,4,7
PM,77.73333333,10.20512821,0,9.897435897,4,7
AM,71.7,3.461538462,0,10,5,7
EarlyMorning,72.75,6.704545455,0,9.956043956,5,7
Evening,76.16,13.75384615,0,10,5,7
Midday,72.51666667,4.972972973,0,9.846153846,5,7
PM,77.36666667,9.025641026,0,9.794871795,5,7
AM,69.1,6.051282051,0,10,6,7
EarlyMorning,71,8.395604396,0,10,6,7
Evening,74.48333333,15.06060606,0,10,6,7
Midday,70.56666667,7.320512821,0,9.897435897,6,7
PM,74.63333333,10.41025641,0,10,6,7
AM,68.73333333,5.666666667,0,10,7,7
EarlyMorning,70.025,7.652173913,0,9.97826087,7,7
Evening,76.02,12.15384615,0,10,7,7
Midday,70.45714286,4.721518987,0,9.886075949,7,7
PM,75.6,8.846153846,0,10,7,7
AM,70,2.564102564,0,10,1,7
EarlyMorning,71.05714286,7.571428571,0,9.934065934,1,7
Evening,75.4,11.26153846,0,10,1,7
Midday,72.18333333,1.794871795,0,10,1,7
PM,77,8.743589744,0,10,1,7
AM,70,2.820512821,0,10,2,7
EarlyMorning,71.02857143,7.120879121,0,9.978021978,2,7
Evening,75.98,12.06153846,0,10,2,7
Midday,71.67777778,3.234567901,0,9.271604938,2,7
PM,76.26666667,8.692307692,0,9.846153846,2,7
AM,69.4,4.405405405,0,9.891891892,3,7
EarlyMorning,70.02,8.5,0,10,3,7
Evening,74.96666667,12.04545455,0,9.96969697,3,7
Midday,69.8875,3.7375,0,7.375,3,7
PM,72.32,6.7,0,8.666666667,3,7
AM,69.1,3.048780488,0,10,4,7
EarlyMorning,69.60909091,8.031914894,0,10,4,7
Evening,74.36,11.30769231,0,9.969230769,4,7
Midday,72.01,5.195121951,0,8.902439024,4,7
PM,73.94,6.170731707,0,9.219512195,4,7
AM,70.73333333,3.025641026,0,9.897435897,5,7
EarlyMorning,70.62857143,5.829545455,0,10,5,7
Evening,74.0875,12.72058824,0,10,5,7
Midday,72.08888889,3.555555556,0,9.555555556,5,7
PM,78.1,10.1025641,0,10,5,7
AM,69.1,5.794871795,0,10,6,7
EarlyMorning,69.77142857,6.802197802,0,10,6,7
Evening,73.46666667,11.15151515,0,9.96969697,6,7
Midday,70.1625,5.9,0,9.9,6,7
PM,73.96666667,10.15384615,0,9.564102564,6,7
AM,69.7,8.717948718,0,10,7,7
EarlyMorning,69.64285714,9.098901099,0,10,7,7
Evening,74.4,13.55384615,0,10,7,7
Midday,69.92857143,7.075949367,0,10,7,7
PM,73.6,10.12820513,0,10,7,7
AM,69.1,3.384615385,0,10,1,7
EarlyMorning,70.32857143,10.59340659,0,9.978021978,1,7
Evening,76.16,14.73846154,0,10,1,7
Midday,72,2.12987013,0,10,1,7
PM,78.4,9,0,10,1,7
AM,70,3.794871795,0,10,2,7
EarlyMorning,71.15714286,7.43956044,0,9.989010989,2,7
Evening,79.8,13.93846154,0,10,2,7
Midday,75,0.91025641,0,10,2,7
PM,81.96666667,8.692307692,0,9.948717949,2,7
AM,71.4,4.282051282,0,9.897435897,3,7
